driverId,driverRef,driverStandingsId,raceId,points,position,wins,year,circuitId,name,time
830,max_verstappen,71624,1089,335.0,1,11,2022,14,Italian Grand Prix,13:00:00
830,max_verstappen,71646,1091,341.0,1,11,2022,15,Singapore Grand Prix,12:00:00
830,max_verstappen,71690,1092,366.0,1,12,2022,22,Japanese Grand Prix,05:00:00
830,max_verstappen,71756,1093,391.0,1,13,2022,69,United States Grand Prix,19:00:00
830,max_verstappen,71778,1094,416.0,1,14,2022,32,Mexico City Grand Prix,20:00:00
830,max_verstappen,71800,1095,429.0,1,14,2022,18,São Paulo Grand Prix,18:00:00
830,max_verstappen,71822,1096,454.0,1,15,2022,24,Abu Dhabi Grand Prix,13:00:00
830,max_verstappen,72006,1098,25.0,1,1,2023,3,Bahrain Grand Prix,15:00:00
830,max_verstappen,71886,1099,44.0,1,1,2023,77,Saudi Arabian Grand Prix,17:00:00
830,max_verstappen,71906,1100,69.0,1,2,2023,1,Australian Grand Prix,05:00:00
830,max_verstappen,71926,1101,93.0,1,2,2023,73,Azerbaijan Grand Prix,11:00:00
830,max_verstappen,71946,1102,119.0,1,3,2023,79,Miami Grand Prix,19:30:00
830,max_verstappen,71966,1104,144.0,1,4,2023,6,Monaco Grand Prix,13:00:00
830,max_verstappen,72026,1105,170.0,1,5,2023,4,Spanish Grand Prix,13:00:00
830,max_verstappen,72066,1106,195.0,1,6,2023,7,Canadian Grand Prix,18:00:00
830,max_verstappen,72106,1107,229.0,1,7,2023,70,Austrian Grand Prix,13:00:00
830,max_verstappen,72126,1108,255.0,1,8,2023,9,British Grand Prix,14:00:00
830,max_verstappen,72146,1109,281.0,1,9,2023,11,Hungarian Grand Prix,13:00:00
830,max_verstappen,72167,1110,314.0,1,10,2023,13,Belgian Grand Prix,13:00:00
830,max_verstappen,72188,1111,339.0,1,11,2023,39,Dutch Grand Prix,13:00:00
830,max_verstappen,72232,1112,364.0,1,12,2023,14,Italian Grand Prix,13:00:00
830,max_verstappen,72276,1113,374.0,1,12,2023,15,Singapore Grand Prix,12:00:00
830,max_verstappen,72298,1114,400.0,1,13,2023,22,Japanese Grand Prix,05:00:00
830,max_verstappen,72342,1115,433.0,1,14,2023,78,Qatar Grand Prix,17:00:00
830,max_verstappen,72386,1116,466.0,1,15,2023,69,United States Grand Prix,19:00:00
830,max_verstappen,72408,1117,491.0,1,16,2023,32,Mexico City Grand Prix,20:00:00
830,max_verstappen,72430,1118,524.0,1,17,2023,18,São Paulo Grand Prix,17:00:00
830,max_verstappen,72474,1119,549.0,1,18,2023,80,Las Vegas Grand Prix,06:00:00
830,max_verstappen,72496,1120,575.0,1,19,2023,24,Abu Dhabi Grand Prix,13:00:00
830,max_verstappen,72558,1121,26.0,1,1,2024,3,Bahrain Grand Prix,15:00:00
830,max_verstappen,72578,1122,51.0,1,2,2024,77,Saudi Arabian Grand Prix,17:00:00
830,max_verstappen,72641,1123,51.0,1,2,2024,1,Australian Grand Prix,04:00:00
830,max_verstappen,72662,1124,77.0,1,3,2024,22,Japanese Grand Prix,05:00:00
830,max_verstappen,72683,1125,110.0,1,4,2024,17,Chinese Grand Prix,07:00:00
830,max_verstappen,72704,1126,136.0,1,4,2024,79,Miami Grand Prix,20:00:00
830,max_verstappen,72725,1127,161.0,1,5,2024,21,Emilia Romagna Grand Prix,13:00:00
830,max_verstappen,72767,1128,169.0,1,5,2024,6,Monaco Grand Prix,13:00:00
830,max_verstappen,72788,1129,194.0,1,6,2024,7,Canadian Grand Prix,18:00:00
830,max_verstappen,72809,1130,219.0,1,7,2024,4,Spanish Grand Prix,13:00:00
830,max_verstappen,72830,1131,237.0,1,7,2024,70,Austrian Grand Prix,13:00:00
830,max_verstappen,72851,1132,255.0,1,7,2024,9,British Grand Prix,14:00:00
832,sainz,68618,989,1.0,10,0,2018,1,Australian Grand Prix,05:10:00
832,sainz,68698,990,1.0,13,0,2018,3,Bahrain Grand Prix,15:10:00
832,sainz,68678,991,3.0,12,0,2018,17,Chinese Grand Prix,06:10:00
832,sainz,68718,992,13.0,10,0,2018,73,Azerbaijan Grand Prix,12:10:00
832,sainz,68738,993,19.0,10,0,2018,4,Spanish Grand Prix,13:10:00
832,sainz,68758,994,20.0,9,0,2018,6,Monaco Grand Prix,13:10:00
832,sainz,68778,995,24.0,9,0,2018,7,Canadian Grand Prix,18:10:00
832,sainz,68798,996,28.0,9,0,2018,34,French Grand Prix,14:10:00
832,sainz,68818,997,28.0,10,0,2018,70,Austrian Grand Prix,13:10:00
832,sainz,68838,998,28.0,10,0,2018,9,British Grand Prix,13:10:00
832,sainz,68858,999,28.0,12,0,2018,10,German Grand Prix,13:10:00
832,sainz,68878,1000,30.0,11,0,2018,11,Hungarian Grand Prix,13:10:00
832,sainz,68898,1001,30.0,12,0,2018,13,Belgian Grand Prix,13:10:00
832,sainz,68958,1002,34.0,12,0,2018,14,Italian Grand Prix,13:10:00
832,sainz,68978,1003,38.0,12,0,2018,15,Singapore Grand Prix,12:10:00
832,sainz,68998,1004,38.0,12,0,2018,71,Russian Grand Prix,11:10:00
832,sainz,69018,1005,39.0,12,0,2018,22,Japanese Grand Prix,05:10:00
832,sainz,69058,1006,45.0,12,0,2018,69,United States Grand Prix,18:10:00
832,sainz,69078,1007,45.0,12,0,2018,32,Mexican Grand Prix,19:10:00
832,sainz,69098,1008,45.0,12,0,2018,18,Brazilian Grand Prix,17:10:00
832,sainz,69118,1009,53.0,10,0,2018,24,Abu Dhabi Grand Prix,13:10:00
832,sainz,69768,1010,0.0,20,0,2019,1,Australian Grand Prix,05:10:00
832,sainz,69228,1011,0.0,20,0,2019,3,Bahrain Grand Prix,15:10:00
832,sainz,69248,1012,0.0,18,0,2019,17,Chinese Grand Prix,06:10:00
832,sainz,69268,1013,6.0,12,0,2019,73,Azerbaijan Grand Prix,12:10:00
832,sainz,69308,1014,10.0,11,0,2019,4,Spanish Grand Prix,13:10:00
832,sainz,69328,1015,18.0,7,0,2019,6,Monaco Grand Prix,13:10:00
832,sainz,69348,1016,18.0,7,0,2019,7,Canadian Grand Prix,18:10:00
832,sainz,69428,1017,26.0,7,0,2019,34,French Grand Prix,13:10:00
832,sainz,69448,1018,30.0,7,0,2019,70,Austrian Grand Prix,13:10:00
832,sainz,69468,1019,38.0,7,0,2019,9,British Grand Prix,13:10:00
832,sainz,69508,1020,48.0,7,0,2019,10,German Grand Prix,13:10:00
832,sainz,69528,1021,58.0,7,0,2019,11,Hungarian Grand Prix,13:10:00
832,sainz,69548,1022,58.0,7,0,2019,13,Belgian Grand Prix,13:10:00
832,sainz,69568,1023,58.0,7,0,2019,14,Italian Grand Prix,13:10:00
832,sainz,69588,1024,58.0,7,0,2019,15,Singapore Grand Prix,12:10:00
832,sainz,69608,1025,66.0,7,0,2019,71,Russian Grand Prix,11:10:00
832,sainz,69668,1026,76.0,6,0,2019,22,Japanese Grand Prix,05:10:00
832,sainz,69688,1027,76.0,7,0,2019,32,Mexican Grand Prix,19:10:00
832,sainz,69708,1028,80.0,7,0,2019,69,United States Grand Prix,19:10:00
832,sainz,69728,1029,95.0,7,0,2019,18,Brazilian Grand Prix,17:10:00
832,sainz,69748,1030,96.0,6,0,2019,24,Abu Dhabi Grand Prix,13:10:00
832,sainz,69873,1034,15.0,10,0,2020,9,British Grand Prix,13:10:00
832,sainz,69999,1031,10.0,5,0,2020,70,Austrian Grand Prix,13:10:00
832,sainz,69813,1032,13.0,7,0,2020,70,Styrian Grand Prix,13:10:00
832,sainz,69853,1033,15.0,9,0,2020,11,Hungarian Grand Prix,13:10:00
832,sainz,69894,1035,15.0,11,0,2020,9,70th Anniversary Grand Prix,13:10:00
832,sainz,69915,1036,23.0,9,0,2020,4,Spanish Grand Prix,13:10:00
832,sainz,69936,1037,23.0,11,0,2020,13,Belgian Grand Prix,13:10:00
832,sainz,69957,1038,41.0,9,0,2020,14,Italian Grand Prix,13:10:00
832,sainz,69978,1039,41.0,11,0,2020,76,Tuscan Grand Prix,13:10:00
832,sainz,70019,1040,41.0,11,0,2020,71,Russian Grand Prix,11:10:00
832,sainz,70040,1041,51.0,11,0,2020,20,Eifel Grand Prix,13:10:00
832,sainz,70061,1042,59.0,10,0,2020,75,Portuguese Grand Prix,12:10:00
832,sainz,70082,1043,65.0,8,0,2020,21,Emilia Romagna Grand Prix,12:10:00
832,sainz,70103,1044,75.0,7,0,2020,5,Turkish Grand Prix,10:10:00
832,sainz,70124,1045,85.0,8,0,2020,3,Bahrain Grand Prix,14:10:00
832,sainz,70145,1046,97.0,7,0,2020,3,Sakhir Grand Prix,17:10:00
832,sainz,70191,1047,105.0,6,0,2020,24,Abu Dhabi Grand Prix,13:10:00
832,sainz,70705,1051,145.5,7,0,2021,78,Qatar Grand Prix,14:00:00
832,sainz,70238,1052,4.0,8,0,2021,3,Bahrain Grand Prix,15:00:00
832,sainz,70298,1053,14.0,6,0,2021,21,Emilia Romagna Grand Prix,13:00:00
832,sainz,70318,1054,14.0,8,0,2021,75,Portuguese Grand Prix,14:00:00
832,sainz,70338,1055,20.0,8,0,2021,4,Spanish Grand Prix,13:00:00
832,sainz,70358,1056,38.0,7,0,2021,6,Monaco Grand Prix,13:00:00
832,sainz,70378,1057,42.0,7,0,2021,73,Azerbaijan Grand Prix,12:00:00
832,sainz,70398,1059,42.0,7,0,2021,34,French Grand Prix,13:00:00
832,sainz,70418,1058,50.0,7,0,2021,70,Styrian Grand Prix,13:00:00
832,sainz,70458,1060,60.0,7,0,2021,70,Austrian Grand Prix,13:00:00
832,sainz,70478,1061,68.0,7,0,2021,9,British Grand Prix,14:00:00
832,sainz,70518,1062,83.0,6,0,2021,11,Hungarian Grand Prix,13:00:00
832,sainz,70538,1063,83.5,6,0,2021,13,Belgian Grand Prix,13:00:00
832,sainz,70558,1064,89.5,7,0,2021,39,Dutch Grand Prix,13:00:00
832,sainz,70579,1065,97.5,7,0,2021,14,Italian Grand Prix,13:00:00
832,sainz,70600,1066,112.5,6,0,2021,71,Russian Grand Prix,12:00:00
832,sainz,70621,1067,116.5,6,0,2021,5,Turkish Grand Prix,12:00:00
832,sainz,70642,1069,122.5,7,0,2021,69,United States Grand Prix,19:00:00
832,sainz,70663,1070,130.5,7,0,2021,32,Mexico City Grand Prix,19:00:00
832,sainz,70684,1071,139.5,7,0,2021,18,São Paulo Grand Prix,17:00:00
832,sainz,70726,1072,149.5,7,0,2021,77,Saudi Arabian Grand Prix,17:30:00
832,sainz,70747,1073,164.5,5,0,2021,24,Abu Dhabi Grand Prix,13:00:00
832,sainz,71377,1074,18.0,2,0,2022,3,Bahrain Grand Prix,15:00:00
832,sainz,71273,1075,33.0,2,0,2022,77,Saudi Arabian Grand Prix,17:00:00
832,sainz,71293,1076,33.0,3,0,2022,1,Australian Grand Prix,05:00:00
832,sainz,71314,1077,38.0,5,0,2022,21,Emilia Romagna Grand Prix,13:00:00
832,sainz,71335,1078,53.0,5,0,2022,79,Miami Grand Prix,19:30:00
832,sainz,71356,1079,65.0,5,0,2022,4,Spanish Grand Prix,13:00:00
832,sainz,71397,1080,83.0,5,0,2022,6,Monaco Grand Prix,13:00:00
832,sainz,71418,1081,83.0,5,0,2022,73,Azerbaijan Grand Prix,11:00:00
832,sainz,71460,1082,102.0,5,0,2022,7,Canadian Grand Prix,18:00:00
832,sainz,71481,1083,127.0,4,1,2022,9,British Grand Prix,14:00:00
832,sainz,71502,1084,133.0,4,1,2022,70,Austrian Grand Prix,13:00:00
832,sainz,71523,1085,144.0,4,1,2022,34,French Grand Prix,13:00:00
832,sainz,71544,1086,156.0,5,1,2022,11,Hungarian Grand Prix,13:00:00
832,sainz,71565,1087,171.0,4,1,2022,13,Belgian Grand Prix,13:00:00
832,sainz,71586,1088,175.0,5,1,2022,39,Dutch Grand Prix,13:00:00
832,sainz,71607,1089,187.0,5,1,2022,14,Italian Grand Prix,13:00:00
832,sainz,71629,1091,202.0,5,1,2022,15,Singapore Grand Prix,12:00:00
832,sainz,71673,1092,202.0,5,1,2022,22,Japanese Grand Prix,05:00:00
832,sainz,71739,1093,202.0,5,1,2022,69,United States Grand Prix,19:00:00
832,sainz,71761,1094,212.0,6,1,2022,32,Mexico City Grand Prix,20:00:00
832,sainz,71783,1095,234.0,6,1,2022,18,São Paulo Grand Prix,18:00:00
832,sainz,71805,1096,246.0,5,1,2022,24,Abu Dhabi Grand Prix,13:00:00
832,sainz,72009,1098,12.0,4,0,2023,3,Bahrain Grand Prix,15:00:00
832,sainz,71889,1099,20.0,4,0,2023,77,Saudi Arabian Grand Prix,17:00:00
832,sainz,71909,1100,20.0,5,0,2023,1,Australian Grand Prix,05:00:00
832,sainz,71929,1101,34.0,5,0,2023,73,Azerbaijan Grand Prix,11:00:00
832,sainz,71949,1102,44.0,5,0,2023,79,Miami Grand Prix,19:30:00
832,sainz,71969,1104,48.0,6,0,2023,6,Monaco Grand Prix,13:00:00
832,sainz,72029,1105,58.0,6,0,2023,4,Spanish Grand Prix,13:00:00
832,sainz,72069,1106,68.0,5,0,2023,7,Canadian Grand Prix,18:00:00
832,sainz,72109,1107,82.0,5,0,2023,70,Austrian Grand Prix,13:00:00
832,sainz,72129,1108,83.0,5,0,2023,9,British Grand Prix,14:00:00
832,sainz,72149,1109,87.0,6,0,2023,11,Hungarian Grand Prix,13:00:00
832,sainz,72170,1110,92.0,7,0,2023,13,Belgian Grand Prix,13:00:00
832,sainz,72191,1111,102.0,5,0,2023,39,Dutch Grand Prix,13:00:00
832,sainz,72235,1112,117.0,5,0,2023,14,Italian Grand Prix,13:00:00
832,sainz,72279,1113,142.0,5,1,2023,15,Singapore Grand Prix,12:00:00
832,sainz,72301,1114,150.0,5,1,2023,22,Japanese Grand Prix,05:00:00
832,sainz,72345,1115,153.0,5,1,2023,78,Qatar Grand Prix,17:00:00
832,sainz,72389,1116,171.0,5,1,2023,69,United States Grand Prix,19:00:00
832,sainz,72411,1117,183.0,4,1,2023,32,Mexico City Grand Prix,20:00:00
832,sainz,72433,1118,192.0,6,1,2023,18,São Paulo Grand Prix,17:00:00
832,sainz,72477,1119,200.0,4,1,2023,80,Las Vegas Grand Prix,06:00:00
832,sainz,72499,1120,200.0,7,1,2023,24,Abu Dhabi Grand Prix,13:00:00
832,sainz,72560,1121,15.0,3,0,2024,3,Bahrain Grand Prix,15:00:00
832,sainz,72580,1122,15.0,6,0,2024,77,Saudi Arabian Grand Prix,17:00:00
832,sainz,72643,1123,40.0,4,1,2024,1,Australian Grand Prix,04:00:00
832,sainz,72664,1124,55.0,4,1,2024,22,Japanese Grand Prix,05:00:00
832,sainz,72685,1125,69.0,4,1,2024,17,Chinese Grand Prix,07:00:00
832,sainz,72706,1126,83.0,5,1,2024,79,Miami Grand Prix,20:00:00
832,sainz,72727,1127,93.0,5,1,2024,21,Emilia Romagna Grand Prix,13:00:00
832,sainz,72769,1128,108.0,4,1,2024,6,Monaco Grand Prix,13:00:00
832,sainz,72790,1129,108.0,4,1,2024,7,Canadian Grand Prix,18:00:00
832,sainz,72811,1130,116.0,4,1,2024,4,Spanish Grand Prix,13:00:00
832,sainz,72832,1131,135.0,4,1,2024,70,Austrian Grand Prix,13:00:00
832,sainz,72853,1132,146.0,4,1,2024,9,British Grand Prix,14:00:00
838,vandoorne,68617,989,2.0,9,0,2018,1,Australian Grand Prix,05:10:00
838,vandoorne,68697,990,6.0,11,0,2018,3,Bahrain Grand Prix,15:10:00
838,vandoorne,68677,991,6.0,11,0,2018,17,Chinese Grand Prix,06:10:00
838,vandoorne,68717,992,8.0,14,0,2018,73,Azerbaijan Grand Prix,12:10:00
838,vandoorne,68737,993,8.0,14,0,2018,4,Spanish Grand Prix,13:10:00
838,vandoorne,68757,994,8.0,15,0,2018,6,Monaco Grand Prix,13:10:00
838,vandoorne,68777,995,8.0,15,0,2018,7,Canadian Grand Prix,18:10:00
838,vandoorne,68797,996,8.0,15,0,2018,34,French Grand Prix,14:10:00
838,vandoorne,68817,997,8.0,16,0,2018,70,Austrian Grand Prix,13:10:00
838,vandoorne,68837,998,8.0,16,0,2018,9,British Grand Prix,13:10:00
838,vandoorne,68857,999,8.0,16,0,2018,10,German Grand Prix,13:10:00
838,vandoorne,68877,1000,8.0,16,0,2018,11,Hungarian Grand Prix,13:10:00
838,vandoorne,68897,1001,8.0,16,0,2018,13,Belgian Grand Prix,13:10:00
838,vandoorne,68957,1002,8.0,16,0,2018,14,Italian Grand Prix,13:10:00
838,vandoorne,68977,1003,8.0,16,0,2018,15,Singapore Grand Prix,12:10:00
838,vandoorne,68997,1004,8.0,16,0,2018,71,Russian Grand Prix,11:10:00
838,vandoorne,69017,1005,8.0,16,0,2018,22,Japanese Grand Prix,05:10:00
838,vandoorne,69057,1006,8.0,16,0,2018,69,United States Grand Prix,18:10:00
838,vandoorne,69077,1007,12.0,16,0,2018,32,Mexican Grand Prix,19:10:00
838,vandoorne,69097,1008,12.0,16,0,2018,18,Brazilian Grand Prix,17:10:00
838,vandoorne,69117,1009,12.0,16,0,2018,24,Abu Dhabi Grand Prix,13:10:00
839,ocon,68620,989,0.0,12,0,2018,1,Australian Grand Prix,05:10:00
839,ocon,68700,990,1.0,14,0,2018,3,Bahrain Grand Prix,15:10:00
839,ocon,68680,991,1.0,14,0,2018,17,Chinese Grand Prix,06:10:00
839,ocon,68720,992,1.0,17,0,2018,73,Azerbaijan Grand Prix,12:10:00
839,ocon,68740,993,1.0,17,0,2018,4,Spanish Grand Prix,13:10:00
839,ocon,68760,994,9.0,13,0,2018,6,Monaco Grand Prix,13:10:00
839,ocon,68780,995,11.0,13,0,2018,7,Canadian Grand Prix,18:10:00
839,ocon,68800,996,11.0,13,0,2018,34,French Grand Prix,14:10:00
839,ocon,68820,997,19.0,12,0,2018,70,Austrian Grand Prix,13:10:00
839,ocon,68840,998,25.0,11,0,2018,9,British Grand Prix,13:10:00
839,ocon,68860,999,29.0,11,0,2018,10,German Grand Prix,13:10:00
839,ocon,68880,1000,29.0,12,0,2018,11,Hungarian Grand Prix,13:10:00
839,ocon,68900,1001,37.0,11,0,2018,13,Belgian Grand Prix,13:10:00
839,ocon,68960,1002,45.0,10,0,2018,14,Italian Grand Prix,13:10:00
839,ocon,68980,1003,45.0,11,0,2018,15,Singapore Grand Prix,12:10:00
839,ocon,69000,1004,47.0,11,0,2018,71,Russian Grand Prix,11:10:00
839,ocon,69020,1005,49.0,11,0,2018,22,Japanese Grand Prix,05:10:00
839,ocon,69060,1006,49.0,11,0,2018,69,United States Grand Prix,18:10:00
839,ocon,69080,1007,49.0,11,0,2018,32,Mexican Grand Prix,19:10:00
839,ocon,69100,1008,49.0,11,0,2018,18,Brazilian Grand Prix,17:10:00
839,ocon,69120,1009,49.0,12,0,2018,24,Abu Dhabi Grand Prix,13:10:00
839,ocon,69876,1034,12.0,11,0,2020,9,British Grand Prix,13:10:00
839,ocon,70002,1031,4.0,8,0,2020,70,Austrian Grand Prix,13:10:00
839,ocon,69816,1032,4.0,11,0,2020,70,Styrian Grand Prix,13:10:00
839,ocon,69856,1033,4.0,13,0,2020,11,Hungarian Grand Prix,13:10:00
839,ocon,69897,1035,16.0,10,0,2020,9,70th Anniversary Grand Prix,13:10:00
839,ocon,69918,1036,16.0,12,0,2020,4,Spanish Grand Prix,13:10:00
839,ocon,69939,1037,26.0,10,0,2020,13,Belgian Grand Prix,13:10:00
839,ocon,69960,1038,30.0,12,0,2020,14,Italian Grand Prix,13:10:00
839,ocon,69981,1039,30.0,12,0,2020,76,Tuscan Grand Prix,13:10:00
839,ocon,70022,1040,36.0,12,0,2020,71,Russian Grand Prix,11:10:00
839,ocon,70043,1041,36.0,12,0,2020,20,Eifel Grand Prix,13:10:00
839,ocon,70064,1042,40.0,12,0,2020,75,Portuguese Grand Prix,12:10:00
839,ocon,70085,1043,40.0,12,0,2020,21,Emilia Romagna Grand Prix,12:10:00
839,ocon,70106,1044,40.0,12,0,2020,5,Turkish Grand Prix,10:10:00
839,ocon,70127,1045,42.0,12,0,2020,3,Bahrain Grand Prix,14:10:00
839,ocon,70148,1046,60.0,12,0,2020,3,Sakhir Grand Prix,17:10:00
839,ocon,70194,1047,62.0,12,0,2020,24,Abu Dhabi Grand Prix,13:10:00
839,ocon,70710,1051,60.0,11,1,2021,78,Qatar Grand Prix,14:00:00
839,ocon,70243,1052,0.0,13,0,2021,3,Bahrain Grand Prix,15:00:00
839,ocon,70303,1053,2.0,12,0,2021,21,Emilia Romagna Grand Prix,13:00:00
839,ocon,70323,1054,8.0,9,0,2021,75,Portuguese Grand Prix,14:00:00
839,ocon,70343,1055,10.0,9,0,2021,4,Spanish Grand Prix,13:00:00
839,ocon,70363,1056,12.0,10,0,2021,6,Monaco Grand Prix,13:00:00
839,ocon,70383,1057,12.0,12,0,2021,73,Azerbaijan Grand Prix,12:00:00
839,ocon,70403,1059,12.0,12,0,2021,34,French Grand Prix,13:00:00
839,ocon,70423,1058,12.0,13,0,2021,70,Styrian Grand Prix,13:00:00
839,ocon,70463,1060,12.0,13,0,2021,70,Austrian Grand Prix,13:00:00
839,ocon,70483,1061,14.0,13,0,2021,9,British Grand Prix,14:00:00
839,ocon,70523,1062,39.0,10,1,2021,11,Hungarian Grand Prix,13:00:00
839,ocon,70543,1063,42.0,10,1,2021,13,Belgian Grand Prix,13:00:00
839,ocon,70563,1064,44.0,11,1,2021,39,Dutch Grand Prix,13:00:00
839,ocon,70584,1065,45.0,11,1,2021,14,Italian Grand Prix,13:00:00
839,ocon,70605,1066,45.0,11,1,2021,71,Russian Grand Prix,12:00:00
839,ocon,70626,1067,46.0,11,1,2021,5,Turkish Grand Prix,12:00:00
839,ocon,70647,1069,46.0,11,1,2021,69,United States Grand Prix,19:00:00
839,ocon,70668,1070,46.0,11,1,2021,32,Mexico City Grand Prix,19:00:00
839,ocon,70689,1071,50.0,11,1,2021,18,São Paulo Grand Prix,17:00:00
839,ocon,70731,1072,72.0,11,1,2021,77,Saudi Arabian Grand Prix,17:30:00
839,ocon,70752,1073,74.0,11,1,2021,24,Abu Dhabi Grand Prix,13:00:00
839,ocon,71382,1074,6.0,7,0,2022,3,Bahrain Grand Prix,15:00:00
839,ocon,71278,1075,14.0,6,0,2022,77,Saudi Arabian Grand Prix,17:00:00
839,ocon,71298,1076,20.0,7,0,2022,1,Australian Grand Prix,05:00:00
839,ocon,71319,1077,20.0,9,0,2022,21,Emilia Romagna Grand Prix,13:00:00
839,ocon,71340,1078,24.0,9,0,2022,79,Miami Grand Prix,19:30:00
839,ocon,71361,1079,30.0,9,0,2022,4,Spanish Grand Prix,13:00:00
839,ocon,71402,1080,30.0,9,0,2022,6,Monaco Grand Prix,13:00:00
839,ocon,71423,1081,31.0,9,0,2022,73,Azerbaijan Grand Prix,11:00:00
839,ocon,71465,1082,39.0,9,0,2022,7,Canadian Grand Prix,18:00:00
839,ocon,71486,1083,39.0,9,0,2022,9,British Grand Prix,14:00:00
839,ocon,71507,1084,52.0,8,0,2022,70,Austrian Grand Prix,13:00:00
839,ocon,71528,1085,56.0,8,0,2022,34,French Grand Prix,13:00:00
839,ocon,71549,1086,58.0,8,0,2022,11,Hungarian Grand Prix,13:00:00
839,ocon,71570,1087,64.0,8,0,2022,13,Belgian Grand Prix,13:00:00
839,ocon,71591,1088,66.0,8,0,2022,39,Dutch Grand Prix,13:00:00
839,ocon,71612,1089,66.0,8,0,2022,14,Italian Grand Prix,13:00:00
839,ocon,71634,1091,66.0,8,0,2022,15,Singapore Grand Prix,12:00:00
839,ocon,71678,1092,78.0,8,0,2022,22,Japanese Grand Prix,05:00:00
839,ocon,71744,1093,78.0,8,0,2022,69,United States Grand Prix,19:00:00
839,ocon,71766,1094,82.0,8,0,2022,32,Mexico City Grand Prix,20:00:00
839,ocon,71788,1095,86.0,8,0,2022,18,São Paulo Grand Prix,18:00:00
839,ocon,71810,1096,92.0,8,0,2022,24,Abu Dhabi Grand Prix,13:00:00
839,ocon,72023,1098,0.0,18,0,2023,3,Bahrain Grand Prix,15:00:00
839,ocon,71903,1099,4.0,10,0,2023,77,Saudi Arabian Grand Prix,17:00:00
839,ocon,71923,1100,4.0,12,0,2023,1,Australian Grand Prix,05:00:00
839,ocon,71943,1101,4.0,13,0,2023,73,Azerbaijan Grand Prix,11:00:00
839,ocon,71963,1102,6.0,12,0,2023,79,Miami Grand Prix,19:30:00
839,ocon,71983,1104,21.0,9,0,2023,6,Monaco Grand Prix,13:00:00
839,ocon,72043,1105,25.0,9,0,2023,4,Spanish Grand Prix,13:00:00
839,ocon,72083,1106,29.0,9,0,2023,7,Canadian Grand Prix,18:00:00
839,ocon,72123,1107,31.0,9,0,2023,70,Austrian Grand Prix,13:00:00
839,ocon,72143,1108,31.0,10,0,2023,9,British Grand Prix,14:00:00
839,ocon,72163,1109,31.0,10,0,2023,11,Hungarian Grand Prix,13:00:00
839,ocon,72184,1110,35.0,10,0,2023,13,Belgian Grand Prix,13:00:00
839,ocon,72205,1111,36.0,11,0,2023,39,Dutch Grand Prix,13:00:00
839,ocon,72249,1112,36.0,11,0,2023,14,Italian Grand Prix,13:00:00
839,ocon,72293,1113,36.0,12,0,2023,15,Singapore Grand Prix,12:00:00
839,ocon,72315,1114,38.0,12,0,2023,22,Japanese Grand Prix,05:00:00
839,ocon,72359,1115,44.0,12,0,2023,78,Qatar Grand Prix,17:00:00
839,ocon,72403,1116,44.0,12,0,2023,69,United States Grand Prix,19:00:00
839,ocon,72425,1117,45.0,12,0,2023,32,Mexico City Grand Prix,20:00:00
839,ocon,72447,1118,46.0,12,0,2023,18,São Paulo Grand Prix,17:00:00
839,ocon,72491,1119,58.0,12,0,2023,80,Las Vegas Grand Prix,06:00:00
839,ocon,72513,1120,58.0,12,0,2023,24,Abu Dhabi Grand Prix,13:00:00
839,ocon,72574,1121,0.0,17,0,2024,3,Bahrain Grand Prix,15:00:00
839,ocon,72594,1122,0.0,17,0,2024,77,Saudi Arabian Grand Prix,17:00:00
839,ocon,72657,1123,0.0,18,0,2024,1,Australian Grand Prix,04:00:00
839,ocon,72678,1124,0.0,18,0,2024,22,Japanese Grand Prix,05:00:00
839,ocon,72699,1125,0.0,16,0,2024,17,Chinese Grand Prix,07:00:00
839,ocon,72720,1126,1.0,15,0,2024,79,Miami Grand Prix,20:00:00
839,ocon,72741,1127,1.0,15,0,2024,21,Emilia Romagna Grand Prix,13:00:00
839,ocon,72783,1128,1.0,16,0,2024,6,Monaco Grand Prix,13:00:00
839,ocon,72804,1129,2.0,17,0,2024,7,Canadian Grand Prix,18:00:00
839,ocon,72825,1130,3.0,16,0,2024,4,Spanish Grand Prix,13:00:00
839,ocon,72846,1131,3.0,17,0,2024,70,Austrian Grand Prix,13:00:00
839,ocon,72867,1132,3.0,18,0,2024,9,British Grand Prix,14:00:00
840,stroll,68622,989,0.0,14,0,2018,1,Australian Grand Prix,05:10:00
840,stroll,68702,990,0.0,18,0,2018,3,Bahrain Grand Prix,15:10:00
840,stroll,68682,991,0.0,18,0,2018,17,Chinese Grand Prix,06:10:00
840,stroll,68722,992,4.0,15,0,2018,73,Azerbaijan Grand Prix,12:10:00
840,stroll,68742,993,4.0,15,0,2018,4,Spanish Grand Prix,13:10:00
840,stroll,68762,994,4.0,16,0,2018,6,Monaco Grand Prix,13:10:00
840,stroll,68782,995,4.0,16,0,2018,7,Canadian Grand Prix,18:10:00
840,stroll,68802,996,4.0,16,0,2018,34,French Grand Prix,14:10:00
840,stroll,68822,997,4.0,17,0,2018,70,Austrian Grand Prix,13:10:00
840,stroll,68842,998,4.0,17,0,2018,9,British Grand Prix,13:10:00
840,stroll,68862,999,4.0,18,0,2018,10,German Grand Prix,13:10:00
840,stroll,68882,1000,4.0,18,0,2018,11,Hungarian Grand Prix,13:10:00
