raceId,round,circuitId,name,date,time,driverStandingsId,driverId,points,wins,driverRef
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72579,815,36.0,0,perez
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72580,832,15.0,0,sainz
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72581,844,28.0,0,leclerc
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72582,847,18.0,0,russell
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72583,846,12.0,0,norris
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72584,1,8.0,0,hamilton
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72585,857,16.0,0,piastri
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72586,4,12.0,0,alonso
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72587,840,1.0,0,stroll
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72588,855,0.0,0,zhou
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72589,825,0.0,0,kevin_magnussen
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72590,817,0.0,0,ricciardo
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72591,852,0.0,0,tsunoda
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72592,848,0.0,0,albon
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72593,807,1.0,0,hulkenberg
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72594,839,0.0,0,ocon
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72595,842,0.0,0,gasly
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72596,822,0.0,0,bottas
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72597,858,0.0,0,sargeant
1122,2,77,Saudi Arabian Grand Prix,09/03/2024,17:00:00,72598,860,6.0,0,bearman
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72641,830,51.0,0,max_verstappen
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72642,815,46.0,0,perez
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72643,832,40.0,0,sainz
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72644,844,47.0,0,leclerc
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72645,847,18.0,0,russell
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72646,846,27.0,0,norris
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72647,1,8.0,0,hamilton
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72648,857,28.0,0,piastri
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72649,4,16.0,0,alonso
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72650,840,9.0,0,stroll
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72651,855,0.0,0,zhou
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72652,825,1.0,0,kevin_magnussen
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72653,817,0.0,0,ricciardo
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72654,852,6.0,0,tsunoda
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72655,848,0.0,0,albon
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72656,807,3.0,2,hulkenberg
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72657,839,0.0,0,ocon
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72658,842,0.0,0,gasly
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72659,822,0.0,0,bottas
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72660,858,0.0,0,sargeant
1123,3,1,Australian Grand Prix,24/03/2024,04:00:00,72661,860,6.0,1,bearman
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72662,830,77.0,3,max_verstappen
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72663,815,64.0,0,perez
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72664,832,55.0,1,sainz
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72665,844,59.0,0,leclerc
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72666,847,24.0,0,russell
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72667,846,37.0,0,norris
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72668,1,10.0,0,hamilton
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72669,857,32.0,0,piastri
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72670,4,24.0,0,alonso
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72671,840,9.0,0,stroll
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72672,855,0.0,0,zhou
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72673,825,1.0,0,kevin_magnussen
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72674,817,0.0,0,ricciardo
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72675,852,7.0,0,tsunoda
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72676,848,0.0,0,albon
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72677,807,3.0,0,hulkenberg
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72678,839,0.0,0,ocon
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72679,842,0.0,0,gasly
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72680,822,0.0,0,bottas
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72681,858,0.0,0,sargeant
1124,4,22,Japanese Grand Prix,07/04/2024,05:00:00,72682,860,6.0,0,bearman
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72683,830,110.0,4,max_verstappen
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72684,815,85.0,0,perez
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72685,832,69.0,1,sainz
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72686,844,76.0,0,leclerc
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72687,847,33.0,0,russell
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72688,846,58.0,0,norris
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72689,1,19.0,0,hamilton
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72690,857,38.0,0,piastri
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72691,4,31.0,0,alonso
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72692,840,9.0,0,stroll
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72693,855,0.0,0,zhou
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72694,825,1.0,0,kevin_magnussen
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72695,817,0.0,0,ricciardo
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72696,852,7.0,0,tsunoda
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72697,848,0.0,0,albon
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72698,807,4.0,0,hulkenberg
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72699,839,0.0,0,ocon
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72700,842,0.0,0,gasly
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72701,822,0.0,0,bottas
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72702,858,0.0,0,sargeant
1125,5,17,Chinese Grand Prix,21/04/2024,07:00:00,72703,860,6.0,0,bearman
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72704,830,136.0,4,max_verstappen
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72705,815,103.0,0,perez
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72706,832,83.0,1,sainz
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72707,844,98.0,0,leclerc
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72708,847,37.0,0,russell
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72709,846,83.0,1,norris
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72710,1,27.0,0,hamilton
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72711,857,41.0,0,piastri
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72712,4,33.0,0,alonso
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72713,840,9.0,0,stroll
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72714,855,0.0,0,zhou
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72715,825,1.0,0,kevin_magnussen
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72716,817,5.0,0,ricciardo
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72717,852,14.0,0,tsunoda
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72718,848,0.0,0,albon
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72719,807,6.0,0,hulkenberg
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72720,839,1.0,0,ocon
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72721,842,0.0,0,gasly
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72722,822,0.0,0,bottas
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72723,858,0.0,0,sargeant
1126,6,79,Miami Grand Prix,05/05/2024,20:00:00,72724,860,6.0,0,bearman
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72725,830,161.0,5,max_verstappen
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72726,815,107.0,0,perez
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72727,832,93.0,1,sainz
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72728,844,113.0,0,leclerc
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72729,847,44.0,0,russell
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72730,846,101.0,1,norris
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72731,1,35.0,0,hamilton
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72732,857,53.0,0,piastri
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72733,4,33.0,0,alonso
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72734,840,11.0,0,stroll
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72735,855,0.0,0,zhou
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72736,825,1.0,0,kevin_magnussen
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72737,817,5.0,0,ricciardo
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72738,852,15.0,0,tsunoda
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72739,848,0.0,0,albon
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72740,807,6.0,0,hulkenberg
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72741,839,1.0,0,ocon
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72742,842,0.0,0,gasly
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72743,822,0.0,0,bottas
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72744,858,0.0,0,sargeant
1127,7,21,Emilia Romagna Grand Prix,19/05/2024,13:00:00,72745,860,6.0,0,bearman
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72767,830,169.0,0,max_verstappen
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72768,815,107.0,0,perez
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72769,832,108.0,0,sainz
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72770,844,138.0,0,leclerc
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72771,847,54.0,0,russell
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72772,846,113.0,0,norris
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72773,1,42.0,0,hamilton
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72774,857,71.0,0,piastri
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72775,4,33.0,1,alonso
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72776,840,11.0,0,stroll
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72777,855,0.0,0,zhou
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72778,825,1.0,0,kevin_magnussen
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72779,817,5.0,0,ricciardo
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72780,852,19.0,0,tsunoda
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72781,848,2.0,0,albon
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72782,807,6.0,5,hulkenberg
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72783,839,1.0,0,ocon
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72784,842,1.0,0,gasly
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72785,822,0.0,0,bottas
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72786,858,0.0,1,sargeant
1128,8,6,Monaco Grand Prix,26/05/2024,13:00:00,72787,860,6.0,1,bearman
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72788,830,194.0,6,max_verstappen
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72789,815,107.0,0,perez
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72790,832,108.0,1,sainz
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72791,844,138.0,1,leclerc
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72792,847,69.0,0,russell
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72793,846,131.0,1,norris
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72794,1,55.0,0,hamilton
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72795,857,81.0,0,piastri
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72796,4,41.0,0,alonso
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72797,840,17.0,0,stroll
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72798,855,0.0,0,zhou
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72799,825,1.0,0,kevin_magnussen
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72800,817,9.0,0,ricciardo
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72801,852,19.0,0,tsunoda
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72802,848,2.0,0,albon
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72803,807,6.0,0,hulkenberg
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72804,839,2.0,0,ocon
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72805,842,3.0,0,gasly
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72806,822,0.0,0,bottas
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72807,858,0.0,0,sargeant
1129,9,7,Canadian Grand Prix,09/06/2024,18:00:00,72808,860,6.0,0,bearman
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72809,830,219.0,7,max_verstappen
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72810,815,111.0,0,perez
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72811,832,116.0,1,sainz
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72812,844,148.0,1,leclerc
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72813,847,81.0,0,russell
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72814,846,150.0,1,norris
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72815,1,70.0,0,hamilton
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72816,857,87.0,0,piastri
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72817,4,41.0,0,alonso
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72818,840,17.0,0,stroll
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72819,855,0.0,0,zhou
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72820,825,1.0,0,kevin_magnussen
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72821,817,9.0,0,ricciardo
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72822,852,19.0,0,tsunoda
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72823,848,2.0,0,albon
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72824,807,6.0,0,hulkenberg
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72825,839,3.0,0,ocon
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72826,842,5.0,0,gasly
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72827,822,0.0,0,bottas
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72828,858,0.0,0,sargeant
1130,10,4,Spanish Grand Prix,23/06/2024,13:00:00,72829,860,6.0,0,bearman
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72830,830,237.0,7,max_verstappen
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72831,815,118.0,0,perez
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72832,832,135.0,1,sainz
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72833,844,150.0,1,leclerc
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72834,847,111.0,1,russell
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72835,846,156.0,1,norris
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72836,1,85.0,0,hamilton
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72837,857,112.0,0,piastri
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72838,4,41.0,0,alonso
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72839,840,17.0,0,stroll
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72840,855,0.0,0,zhou
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72841,825,5.0,0,kevin_magnussen
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72842,817,11.0,0,ricciardo
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72843,852,19.0,0,tsunoda
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72844,848,2.0,0,albon
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72845,807,14.0,0,hulkenberg
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72846,839,3.0,0,ocon
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72847,842,6.0,0,gasly
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72848,822,0.0,0,bottas
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72849,858,0.0,0,sargeant
1131,11,70,Austrian Grand Prix,30/06/2024,13:00:00,72850,860,6.0,0,bearman
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72851,830,255.0,7,max_verstappen
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72852,815,118.0,0,perez
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72853,832,146.0,1,sainz
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72854,844,150.0,1,leclerc
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72855,847,111.0,1,russell
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72856,846,171.0,1,norris
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72857,1,110.0,1,hamilton
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72858,857,124.0,0,piastri
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72859,4,45.0,0,alonso
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72860,840,23.0,0,stroll
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72861,855,0.0,0,zhou
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72862,825,5.0,0,kevin_magnussen
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72863,817,11.0,0,ricciardo
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72864,852,20.0,0,tsunoda
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72865,848,4.0,0,albon
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72866,807,22.0,0,hulkenberg
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72867,839,3.0,0,ocon
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72868,842,6.0,0,gasly
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72869,822,0.0,0,bottas
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72870,858,0.0,0,sargeant
1132,12,9,British Grand Prix,07/07/2024,14:00:00,72871,860,6.0,0,bearman
