name,year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round Number,driverId,driverRef,driverStandingsId,raceId,points,position,wins,circuitId,time,circuitRef,HighTemp,constructorId,fastestLapTime,fastestLapSpeed,constructorRef
Bahrain Grand Prix,2024,18.22738853503185,48.82165605095541,1017.1859872611466,0,23.65286624203822,89.79617834394904,0.7859872611464969,1.0,858,sargeant,72577,1121,0.0,20,0,3,15:00:00,bahrain,0,3,1:34.735,205.659,williams
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,1,hamilton,68890,1001,231.0,1,5,13,13:10:00,spa,0,131,1:46.721,236.264,mercedes
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,4,alonso,68893,1001,44.0,9,0,13,13:10:00,spa,0,1,\N,\N,mclaren
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,8,raikkonen,68891,1001,146.0,3,0,13,13:10:00,spa,0,6,1:54.320,220.559,ferrari
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,20,vettel,68889,1001,214.0,2,5,13,13:10:00,spa,0,6,1:46.644,236.435,ferrari
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,154,grosjean,68904,1001,27.0,14,0,13,13:10:00,spa,0,210,1:48.283,232.856,haas
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,842,gasly,68906,1001,28.0,13,0,13,13:10:00,spa,0,5,1:48.588,232.202,toro_rosso
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,807,hulkenberg,68895,1001,52.0,7,0,13,13:10:00,spa,0,4,\N,\N,renault
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,815,perez,68899,1001,40.0,10,0,13,13:10:00,spa,0,10,1:48.080,233.293,force_india
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,817,ricciardo,68892,1001,118.0,6,2,13,13:10:00,spa,0,9,1:49.242,230.812,red_bull
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,822,bottas,68896,1001,144.0,4,0,13,13:10:00,spa,0,131,1:46.286,237.231,mercedes
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,825,kevin_magnussen,68905,1001,49.0,8,0,13,13:10:00,spa,0,210,1:47.937,233.602,haas
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,828,ericsson,68907,1001,6.0,17,0,13,13:10:00,spa,0,15,1:48.694,231.976,sauber
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,830,max_verstappen,68894,1001,120.0,5,1,13,13:10:00,spa,0,9,1:46.946,235.767,red_bull
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,832,sainz,68898,1001,30.0,12,0,13,13:10:00,spa,0,4,1:48.670,232.027,renault
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,838,vandoorne,68897,1001,8.0,16,0,13,13:10:00,spa,0,1,1:48.956,231.418,mclaren
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,839,ocon,68900,1001,37.0,11,0,13,13:10:00,spa,0,10,1:48.078,233.298,force_india
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,840,stroll,68902,1001,4.0,18,0,13,13:10:00,spa,0,3,1:49.287,230.717,williams
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,843,brendon_hartley,68903,1001,2.0,19,0,13,13:10:00,spa,0,5,1:48.756,231.843,toro_rosso
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,844,leclerc,68901,1001,13.0,15,0,13,13:10:00,spa,0,15,\N,\N,sauber
Belgian Grand Prix,2018,17.327358490566038,37.700943396226414,966.9103773584906,0,27.89811320754717,161.88679245283018,2.039622641509434,13.0,845,sirotkin,68908,1001,0.0,20,0,13,13:10:00,spa,0,3,1:49.113,231.085,williams
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,1,hamilton,69530,1022,268.0,1,8,13,13:10:00,spa,0,131,1:46.580,236.577,mercedes
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,8,raikkonen,69536,1022,31.0,9,0,13,13:10:00,spa,0,51,1:48.753,231.850,alfa
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,9,kubica,69545,1022,1.0,19,0,13,13:10:00,spa,0,3,1:49.220,230.858,williams
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,20,vettel,69532,1022,169.0,4,0,13,13:10:00,spa,0,6,1:46.409,236.957,ferrari
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,154,grosjean,69546,1022,8.0,17,0,13,13:10:00,spa,0,210,1:49.274,230.744,haas
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,842,gasly,69539,1022,65.0,6,0,13,13:10:00,spa,0,5,1:49.700,229.848,toro_rosso
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,807,hulkenberg,69535,1022,21.0,14,0,13,13:10:00,spa,0,4,1:48.349,232.714,renault
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,815,perez,69541,1022,21.0,13,0,13,13:10:00,spa,0,211,1:48.781,231.790,racing_point
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,817,ricciardo,69547,1022,22.0,12,0,13,13:10:00,spa,0,4,1:50.451,228.285,renault
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,822,bottas,69529,1022,203.0,2,2,13,13:10:00,spa,0,131,1:46.465,236.832,mercedes
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,825,kevin_magnussen,69534,1022,18.0,16,0,13,13:10:00,spa,0,210,1:48.677,232.012,haas
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,826,kvyat,69538,1022,33.0,8,0,13,13:10:00,spa,0,5,1:48.143,233.157,toro_rosso
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,830,max_verstappen,69531,1022,181.0,3,2,13,13:10:00,spa,0,9,\N,\N,red_bull
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,832,sainz,69548,1022,58.0,7,0,13,13:10:00,spa,0,1,\N,\N,mclaren
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,840,stroll,69537,1022,19.0,15,0,13,13:10:00,spa,0,211,1:48.357,232.697,racing_point
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,841,giovinazzi,69543,1022,1.0,18,0,13,13:10:00,spa,0,51,1:47.560,234.421,alfa
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,844,leclerc,69533,1022,157.0,5,1,13,13:10:00,spa,0,6,1:46.664,236.390,ferrari
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,846,norris,69540,1022,24.0,11,0,13,13:10:00,spa,0,1,1:48.321,232.774,mclaren
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,847,russell,69544,1022,0.0,20,0,13,13:10:00,spa,0,3,1:48.860,231.622,williams
Belgian Grand Prix,2019,17.4,57.03,968.2575,0,28.11916666666667,154.29166666666666,2.0358333333333336,13.0,848,albon,69542,1022,26.0,10,0,13,13:10:00,spa,0,9,1:47.507,234.537,red_bull
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,1,hamilton,69935,1037,157.0,1,5,13,13:10:00,spa,0,131,1:47.758,233.990,mercedes
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,8,raikkonen,69945,1037,0.0,18,0,13,13:10:00,spa,0,51,1:49.822,229.593,alfa
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,20,vettel,69941,1037,16.0,13,0,13,13:10:00,spa,0,6,1:49.958,229.309,ferrari
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,154,grosjean,69947,1037,0.0,21,0,13,13:10:00,spa,0,210,1:50.018,229.184,haas
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,842,gasly,69938,1037,18.0,12,0,13,13:10:00,spa,0,213,1:47.839,233.815,alphatauri
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,815,perez,69937,1037,33.0,9,0,13,13:10:00,spa,0,211,1:48.389,232.628,racing_point
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,817,ricciardo,69950,1037,33.0,8,0,13,13:10:00,spa,0,4,1:47.483,234.589,renault
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,822,bottas,69932,1037,107.0,3,1,13,13:10:00,spa,0,131,1:47.983,233.503,mercedes
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,825,kevin_magnussen,69948,1037,1.0,17,0,13,13:10:00,spa,0,210,1:48.083,233.287,haas
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,826,kvyat,69943,1037,2.0,16,0,13,13:10:00,spa,0,213,1:49.832,229.572,alphatauri
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,830,max_verstappen,69951,1037,110.0,2,1,13,13:10:00,spa,0,9,1:48.305,232.809,red_bull
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,832,sainz,69936,1037,23.0,11,0,13,13:10:00,spa,0,1,\N,\N,mclaren
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,839,ocon,69939,1037,26.0,10,0,13,13:10:00,spa,0,4,1:48.540,232.305,renault
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,840,stroll,69949,1037,42.0,7,0,13,13:10:00,spa,0,211,1:49.136,231.036,racing_point
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,841,giovinazzi,69940,1037,2.0,15,0,13,13:10:00,spa,0,51,1:51.793,225.545,alfa
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,844,leclerc,69933,1037,45.0,5,0,13,13:10:00,spa,0,6,1:47.840,233.813,ferrari
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,846,norris,69934,1037,45.0,6,0,13,13:10:00,spa,0,1,1:48.552,232.279,mclaren
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,847,russell,69946,1037,0.0,20,0,13,13:10:00,spa,0,3,1:51.754,225.624,williams
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,848,albon,69944,1037,48.0,4,0,13,13:10:00,spa,0,9,1:48.736,231.886,red_bull
Belgian Grand Prix,2020,18.568595041322315,54.85289256198347,962.4297520661156,0,29.82396694214876,251.0082644628099,1.4652892561983473,7.0,849,latifi,69942,1037,0.0,19,0,13,13:10:00,spa,0,3,1:48.048,233.362,williams
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,1,hamilton,70531,1063,202.5,1,4,13,13:00:00,spa,0,131,\N,\N,mercedes
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,4,alonso,70549,1063,38.0,11,0,13,13:00:00,spa,0,214,\N,\N,alpine
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,8,raikkonen,70541,1063,2.0,17,0,13,13:00:00,spa,0,51,\N,\N,alfa
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,20,vettel,70545,1063,35.0,12,0,13,13:00:00,spa,0,117,\N,\N,aston_martin
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,842,gasly,70547,1063,54.0,9,0,13,13:00:00,spa,0,213,\N,\N,alphatauri
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,815,perez,70535,1063,104.0,5,1,13,13:00:00,spa,0,9,\N,\N,red_bull
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,817,ricciardo,70537,1063,56.0,8,0,13,13:00:00,spa,0,1,\N,\N,mclaren
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,822,bottas,70533,1063,108.0,4,0,13,13:00:00,spa,0,131,\N,\N,mercedes
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,830,max_verstappen,70532,1063,199.5,2,6,13,13:00:00,spa,0,9,\N,\N,red_bull
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,832,sainz,70538,1063,83.5,6,0,13,13:00:00,spa,0,6,\N,\N,ferrari
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,839,ocon,70543,1063,42.0,10,1,13,13:00:00,spa,0,214,\N,\N,alpine
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,840,stroll,70540,1063,18.0,14,0,13,13:00:00,spa,0,117,\N,\N,aston_martin
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,841,giovinazzi,70542,1063,1.0,18,0,13,13:00:00,spa,0,51,\N,\N,alfa
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,844,leclerc,70536,1063,82.0,7,0,13,13:00:00,spa,0,6,\N,\N,ferrari
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,846,norris,70534,1063,113.0,3,0,13,13:00:00,spa,0,1,\N,\N,mclaren
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,847,russell,70544,1063,13.0,15,0,13,13:00:00,spa,0,3,\N,\N,williams
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,849,latifi,70548,1063,7.0,16,0,13,13:00:00,spa,0,3,\N,\N,williams
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,852,tsunoda,70539,1063,18.0,13,0,13,13:00:00,spa,0,213,\N,\N,alphatauri
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,853,mazepin,70550,1063,0.0,20,0,13,13:00:00,spa,0,210,\N,\N,haas
Belgian Grand Prix,2021,13.012413793103448,96.43586206896552,970.221724137931,1,15.258620689655173,295.1413793103448,0.5113793103448276,12.0,854,mick_schumacher,70546,1063,0.0,19,0,13,13:00:00,spa,0,210,\N,\N,haas
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,1,hamilton,71566,1087,146.0,6,0,13,13:00:00,spa,0,131,\N,\N,mercedes
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,4,alonso,71572,1087,51.0,9,0,13,13:00:00,spa,0,214,1:52.868,223.397,alpine
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,20,vettel,71584,1087,20.0,12,0,13,13:00:00,spa,0,117,1:52.515,224.098,aston_martin
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,842,gasly,71583,1087,18.0,14,0,13,13:00:00,spa,0,213,1:53.002,223.132,alphatauri
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,815,perez,71581,1087,191.0,2,1,13,13:00:00,spa,0,9,1:50.764,227.640,red_bull
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,817,ricciardo,71577,1087,19.0,13,0,13,13:00:00,spa,0,1,1:53.080,222.978,mclaren
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,822,bottas,71569,1087,46.0,10,0,13,13:00:00,spa,0,51,\N,\N,alfa
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,825,kevin_magnussen,71568,1087,22.0,11,0,13,13:00:00,spa,0,210,1:53.332,222.482,haas
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,830,max_verstappen,71582,1087,284.0,1,9,13,13:00:00,spa,0,9,1:49.354,230.575,red_bull
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,832,sainz,71565,1087,171.0,4,1,13,13:00:00,spa,0,6,1:51.977,225.174,ferrari
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,839,ocon,71570,1087,64.0,8,0,13,13:00:00,spa,0,214,1:51.717,225.698,alpine
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,840,stroll,71575,1087,4.0,19,0,13,13:00:00,spa,0,117,1:52.880,223.373,aston_martin
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,844,leclerc,71564,1087,186.0,3,3,13,13:00:00,spa,0,6,1:49.984,229.255,ferrari
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,846,norris,71578,1087,76.0,7,0,13,13:00:00,spa,0,1,1:51.678,225.777,mclaren
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,847,russell,71567,1087,170.0,5,0,13,13:00:00,spa,0,131,1:50.793,227.581,mercedes
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,848,albon,71576,1087,4.0,18,0,13,13:00:00,spa,0,3,1:53.055,223.027,williams
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,849,latifi,71579,1087,0.0,20,0,13,13:00:00,spa,0,3,1:52.256,224.615,williams
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,852,tsunoda,71571,1087,11.0,16,0,13,13:00:00,spa,0,213,1:52.436,224.255,alphatauri
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,854,mick_schumacher,71574,1087,12.0,15,0,13,13:00:00,spa,0,210,1:52.646,223.837,haas
Belgian Grand Prix,2022,21.78717948717949,40.51923076923077,971.0519230769232,0,36.08397435897436,257.1474358974359,1.5192307692307692,14.0,855,zhou,71573,1087,5.0,17,0,13,13:00:00,spa,0,51,1:52.317,224.493,alfa
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,1,hamilton,72171,1110,148.0,4,0,13,13:00:00,spa,0,131,1:47.305,234.978,mercedes
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,4,alonso,72169,1110,149.0,3,0,13,13:00:00,spa,0,117,1:50.938,227.283,aston_martin
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,842,gasly,72175,1110,22.0,12,0,13,13:00:00,spa,0,214,1:50.911,227.339,alpine
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,807,hulkenberg,72181,1110,9.0,14,0,13,13:00:00,spa,0,210,1:49.907,229.415,haas
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,815,perez,72168,1110,189.0,2,2,13,13:00:00,spa,0,9,1:50.308,228.581,red_bull
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,817,ricciardo,72187,1110,0.0,21,0,13,13:00:00,spa,0,213,1:50.994,227.169,alphatauri
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,822,bottas,72174,1110,5.0,15,0,13,13:00:00,spa,0,51,1:50.515,228.153,alfa
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,825,kevin_magnussen,72179,1110,2.0,18,0,13,13:00:00,spa,0,210,1:50.993,227.171,haas
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,830,max_verstappen,72167,1110,314.0,1,10,13,13:00:00,spa,0,9,1:48.922,231.490,red_bull
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,832,sainz,72170,1110,92.0,7,0,13,13:00:00,spa,0,6,1:53.138,222.864,ferrari
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,839,ocon,72184,1110,35.0,10,0,13,13:00:00,spa,0,214,1:50.439,228.310,alpine
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,840,stroll,72172,1110,47.0,9,0,13,13:00:00,spa,0,117,1:51.297,226.550,aston_martin
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,844,leclerc,72185,1110,99.0,5,0,13,13:00:00,spa,0,6,1:50.436,228.316,ferrari
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,846,norris,72183,1110,69.0,8,0,13,13:00:00,spa,0,1,1:51.682,225.769,mclaren
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,847,russell,72173,1110,99.0,6,0,13,13:00:00,spa,0,131,1:50.603,227.972,mercedes
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,848,albon,72176,1110,11.0,13,0,13,13:00:00,spa,0,3,1:49.841,229.553,williams
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,852,tsunoda,72177,1110,3.0,17,0,13,13:00:00,spa,0,213,1:51.394,226.353,alphatauri
Belgian Grand Prix,2023,17.873333333333335,61.92666666666667,966.6273333333334,1,28.24066666666667,130.04666666666665,1.594666666666667,12.0,855,zhou,72182,1110,4.0,16,0,13,13:00:00,spa,0,51,1:50.188,228.830,alfa
