name;Year;AirTemp;Humidity;Pressure;Rainfall;TrackTemp;WindDirection;WindSpeed;Round Number;raceId;round;circuitId;date;time;driverStandingsId;driverId;points;wins;driverRef
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1009;21;24;25/11/2018;13:10:00;69121;844;39.0;0;leclerc
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1009;21;24;25/11/2018;13:10:00;69122;840;6.0;0;stroll
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1009;21;24;25/11/2018;13:10:00;69125;825;56.0;0;kevin_magnussen
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1009;21;24;25/11/2018;13:10:00;69126;842;29.0;0;gasly
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69729;822;326.0;0;bottas
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69730;1;413.0;0;hamilton
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69731;830;278.0;0;max_verstappen
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69733;844;264.0;0;leclerc
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69734;825;20.0;0;kevin_magnussen
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69735;807;37.0;0;hulkenberg
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69737;840;21.0;0;stroll
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69739;842;95.0;5;gasly
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69740;846;49.0;10;norris
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69741;815;52.0;1;perez
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69742;848;92.0;2;albon
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69744;847;0.0;2;russell
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69747;817;54.0;0;ricciardo
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1030;21;24;01/12/2019;13:10:00;69748;832;96.0;0;sainz
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1047;17;24;13/12/2020;13:10:00;70187;822;223.0;0;bottas
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1047;17;24;13/12/2020;13:10:00;70188;844;98.0;0;leclerc
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1047;17;24;13/12/2020;13:10:00;70189;846;97.0;0;norris
Abu Dhabi Grand Prix;2018;31.273722627737225;45.43795620437956;1013.1116788321168;0.0437956204379562;33.31824817518248;241.17518248175185;2.1635036496350364;21.0;1047;17;24;13/12/2020;13:10:00;70190;1;347.0;0;hamilton
